;TotalTime;avg_complete_time;completed;group;group_user_id;puzzle;order
Not Bird;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Not Bird;24.0
Bull Market;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Bull Market;27.0
45-Degree Rotations;1.64;1.75;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;45-Degree Rotations;13.0
Angled Silhouette;2.05;2.03;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Angled Silhouette;18.0
Pyramids are Strange;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Pyramids are Strange;14.0
Warm Up;0.72;0.74;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Warm Up;17.0
Pi Henge;0.59;0.64;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Pi Henge;12.0
Sandbox;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~86eafa4b05f579291048d9f8e4e715fd;Sandbox;
1. One Box;0.32;0.32;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;1. One Box;1.0
2. Separated Boxes;2.07;2.12;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.48;0.78;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.26;0.31;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;4. Match Silhouettes;4.0
5. Removing Objects;0.8;0.82;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;5. Removing Objects;5.0
6. Stretch a Ramp;1.39;1.73;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.88;0.93;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;3.12;0.66;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;1.64;1.68;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;9. Scaling Round Objects;9.0
Square Cross-Sections;4.0;1.77;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Square Cross-Sections;10.0
Bird Fez;3.79;1.65;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Bird Fez;11.0
Pi Henge;1.16;1.2;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Pi Henge;12.0
45-Degree Rotations;1.0;1.03;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;45-Degree Rotations;13.0
Pyramids are Strange;3.29;3.32;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Pyramids are Strange;14.0
Boxes Obscure Spheres;1.7;1.74;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Boxes Obscure Spheres;15.0
Object Limits;4.17;4.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Object Limits;16.0
Warm Up;2.57;0.44;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Warm Up;17.0
Angled Silhouette;1.29;1.33;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Angled Silhouette;18.0
Sugar Cones;0.34;0.36;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Sugar Cones;19.0
Stranger Shapes;8.15;8.11;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Stranger Shapes;20.0
Tall and Small;2.2;2.26;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Tall and Small;21.0
Ramp Up and Can It;0.35;0.4;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Ramp Up and Can It;22.0
More Than Meets Your Eye;9.12;9.17;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;More Than Meets Your Eye;23.0
Not Bird;22.01;22.14;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Not Bird;24.0
Unnecessary;0.75;0.78;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Unnecessary;
Zzz;2.59;2.59;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Zzz;26.0
Bull Market;39.59;39.56;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Bull Market;27.0
Sandbox;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Sandbox;
Orange Dance;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Orange Dance;29.0
Few Clues;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~ffa946ca09448817699cabbb3dd78d56;Few Clues;28.0
1. One Box;0.22;0.22;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;1. One Box;1.0
2. Separated Boxes;1.21;1.27;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.46;0.51;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;3. Rotate a Pyramid;3.0
4. Match Silhouettes;6.94;4.79;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;4. Match Silhouettes;4.0
5. Removing Objects;1.48;1.52;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;5. Removing Objects;5.0
6. Stretch a Ramp;2.14;2.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.18;0.18;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;3.39;3.4;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.91;0.95;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;9. Scaling Round Objects;9.0
Square Cross-Sections;4.38;4.41;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Square Cross-Sections;10.0
Bird Fez;3.59;1.48;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Bird Fez;11.0
Pi Henge;2.29;2.32;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Pi Henge;12.0
45-Degree Rotations;2.1;2.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;45-Degree Rotations;13.0
Pyramids are Strange;1.15;1.18;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Pyramids are Strange;14.0
Boxes Obscure Spheres;2.63;2.66;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Boxes Obscure Spheres;15.0
Object Limits;3.62;1.97;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Object Limits;16.0
Warm Up;2.56;0.63;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Warm Up;17.0
Angled Silhouette;0.7;1.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Angled Silhouette;18.0
Sugar Cones;0.7;0.81;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Sugar Cones;19.0
Stranger Shapes;2.56;2.57;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Stranger Shapes;20.0
Tall and Small;4.83;4.86;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Tall and Small;21.0
Ramp Up and Can It;0.82;0.86;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Ramp Up and Can It;22.0
More Than Meets Your Eye;2.99;3.02;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;More Than Meets Your Eye;23.0
Not Bird;5.7;5.75;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Not Bird;24.0
Unnecessary;8.86;8.91;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Unnecessary;
Zzz;1.54;1.61;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Zzz;26.0
Bull Market;10.97;11.03;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Bull Market;27.0
Few Clues;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~04efb31113020a35abc57f18b7c92b34;Few Clues;28.0
1. One Box;0.26;0.25;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;1. One Box;1.0
2. Separated Boxes;0.78;0.83;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.68;0.91;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;3. Rotate a Pyramid;3.0
4. Match Silhouettes;6.92;4.81;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;4. Match Silhouettes;4.0
5. Removing Objects;2.79;2.81;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;5. Removing Objects;5.0
6. Stretch a Ramp;0.49;0.53;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.58;0.61;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;0.55;0.59;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;4.76;4.75;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;9. Scaling Round Objects;9.0
Square Cross-Sections;3.41;3.46;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Square Cross-Sections;10.0
Bird Fez;4.91;3.2;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Bird Fez;11.0
Pi Henge;1.36;1.4;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Pi Henge;12.0
45-Degree Rotations;1.77;1.8;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;45-Degree Rotations;13.0
Pyramids are Strange;2.41;2.45;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Pyramids are Strange;14.0
Boxes Obscure Spheres;2.97;3.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Boxes Obscure Spheres;15.0
Object Limits;2.32;2.37;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Object Limits;16.0
Warm Up;1.99;3.39;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Warm Up;17.0
Angled Silhouette;0.83;1.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Angled Silhouette;18.0
Sugar Cones;1.24;1.35;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Sugar Cones;19.0
Stranger Shapes;9.32;9.34;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Stranger Shapes;20.0
Tall and Small;6.98;7.02;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Tall and Small;21.0
Ramp Up and Can It;2.09;2.34;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Ramp Up and Can It;22.0
More Than Meets Your Eye;5.02;5.14;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;More Than Meets Your Eye;23.0
Not Bird;11.89;11.93;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Not Bird;24.0
Unnecessary;0.71;0.78;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Unnecessary;
Zzz;2.63;2.72;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Zzz;26.0
Bull Market;29.45;34.84;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Bull Market;27.0
Sandbox;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Sandbox;
Few Clues;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~1f32ee4bde190b6194c8d956ef958987;Few Clues;28.0
1. One Box;0.29;0.29;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;1. One Box;1.0
2. Separated Boxes;0.58;0.64;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.5;0.65;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;3. Rotate a Pyramid;3.0
4. Match Silhouettes;6.17;4.07;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;4. Match Silhouettes;4.0
5. Removing Objects;2.25;2.28;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;5. Removing Objects;5.0
6. Stretch a Ramp;1.13;1.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.72;0.76;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;5.81;6.24;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.89;0.94;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;9. Scaling Round Objects;9.0
Square Cross-Sections;6.72;4.74;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Square Cross-Sections;10.0
Bird Fez;1.95;1.99;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Bird Fez;11.0
Pi Henge;1.24;1.26;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Pi Henge;12.0
45-Degree Rotations;1.58;1.61;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;45-Degree Rotations;13.0
Pyramids are Strange;2.48;2.51;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Pyramids are Strange;14.0
Boxes Obscure Spheres;1.48;1.5;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Boxes Obscure Spheres;15.0
Object Limits;2.57;2.62;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Object Limits;16.0
Warm Up;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Warm Up;17.0
Angled Silhouette;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Angled Silhouette;18.0
Sugar Cones;0.55;1.04;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Sugar Cones;19.0
Stranger Shapes;7.82;8.4;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Stranger Shapes;20.0
Tall and Small;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Tall and Small;21.0
More Than Meets Your Eye;5.8;5.88;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;More Than Meets Your Eye;23.0
Not Bird;15.05;10.99;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Not Bird;24.0
Unnecessary;1.78;1.77;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Unnecessary;
Zzz;2.3;2.5;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Zzz;26.0
Bull Market;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Bull Market;27.0
Sandbox;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Sandbox;
Few Clues;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Few Clues;28.0
Orange Dance;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Orange Dance;29.0
Bear Market;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~09c0fd63d10090d7503972218cf4bfc3;Bear Market;30.0
1. One Box;0.46;0.46;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;1. One Box;1.0
2. Separated Boxes;1.68;1.84;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.29;0.25;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;3. Rotate a Pyramid;3.0
4. Match Silhouettes;4.1;4.13;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;4. Match Silhouettes;4.0
5. Removing Objects;5.02;3.81;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;5. Removing Objects;5.0
8. Combine 2 Ramps;4.94;1.54;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;8. Combine 2 Ramps;8.0
6. Stretch a Ramp;3.57;3.66;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;6. Stretch a Ramp;6.0
7. Max 2 Boxes;7.72;5.59;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;7. Max 2 Boxes;7.0
9. Scaling Round Objects;3.78;3.79;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;9. Scaling Round Objects;9.0
Sandbox;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Sandbox;
Square Cross-Sections;0.73;0.77;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Square Cross-Sections;10.0
Bird Fez;10.12;4.29;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Bird Fez;11.0
Stranger Shapes;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Stranger Shapes;20.0
Object Limits;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Object Limits;16.0
Pi Henge;1.44;1.47;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;Pi Henge;12.0
45-Degree Rotations;4.16;4.2;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e28d61160368358430cfe1efe123aa9;45-Degree Rotations;13.0
