n_attempt;group;user;task_id;cum_this_puzzle_attempt;timestamp;percentage_tutorial;percentage_intermediate;percentage_advanced;attempts_per_puzzle;user_elo;puzzle_elo;puzzle_difficulty;n_events;n_check_solution;bestSubmit;n_breaks;n_manipulation_events;n_snapshot;n_rotate_view;completed;1. One Box;2. Separated Boxes;3. Rotate a Pyramid;4. Match Silhouettes;45-Degree Rotations;5. Removing Objects;6. Stretch a Ramp;7. Max 2 Boxes;8. Combine 2 Ramps;9. Scaling Round Objects;Angled Silhouette;Bear Market;Bird Fez;Boxes Obscure Spheres;Bull Market;Few Clues;More Than Meets Your Eye;Not Bird;Object Limits;Orange Dance;Pi Henge;Pyramids are Strange;Ramp Up and Can It;Sandbox;Square Cross-Sections;Stranger Shapes;Sugar Cones;Tall and Small;Tetromino;Unnecessary;Warm Up;Zzz
3290;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Pi Henge;1;2019-10-24 10:11:18.862106-04:00;88.89;0.0;0.0;1.38;0.0;1.26;0.07;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3291;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;45-Degree Rotations;1;2019-10-24 10:11:26.878152-04:00;88.89;0.0;0.0;1.5;0.0;0.78;0.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3292;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Pyramids are Strange;1;2019-10-24 10:11:34.965571-04:00;88.89;0.0;0.0;1.62;0.0;1.29;0.18;73.0;0.0;0.0;0.0;30.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3293;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Warm Up;1;2019-10-24 10:16:05.832444-04:00;88.89;0.0;0.0;1.75;0.0;0.6;0.18;19.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
3294;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Angled Silhouette;1;2019-10-24 10:18:45.929870-04:00;88.89;0.0;7.69;1.67;0.08;1.35;0.15;54.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3295;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Object Limits;1;2019-10-24 10:20:33.573516-04:00;88.89;0.0;7.69;1.78;0.08;1.62;0.26;45.0;8.0;33.33;1.0;12.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3296;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Boxes Obscure Spheres;1;2019-10-24 10:23:18.606515-04:00;88.89;0.0;7.69;1.89;0.08;1.91;0.27;99.0;5.0;66.67;0.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3297;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Sandbox;1;2019-10-25 13:04:08.208440-04:00;88.89;0.0;7.69;2.22;0.08;0.0;0.0;103.0;0.0;0.0;0.0;35.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3298;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Bear Market;2;2019-10-25 13:04:44.619091-04:00;88.89;0.0;7.69;2.33;0.08;3.0;1.0;17.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3299;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Sandbox;2;2019-10-25 13:05:09.654073-04:00;88.89;0.0;7.69;2.44;0.08;0.0;0.0;460.0;0.0;0.0;0.0;260.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3300;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Angled Silhouette;2;2019-10-25 13:24:47.886673-04:00;88.89;0.0;7.69;2.56;0.08;1.35;0.15;45.0;1.0;33.33;0.0;8.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3301;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Sugar Cones;1;2019-10-25 13:28:05.220927-04:00;88.89;11.11;7.69;2.4;0.19;0.9;0.09;30.0;3.0;100.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3302;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Stranger Shapes;1;2019-10-25 13:28:56.641444-04:00;88.89;11.11;15.38;2.27;0.27;1.7;0.28;96.0;5.0;50.0;0.0;43.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3303;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Tall and Small;1;2019-10-25 13:32:24.832402-04:00;88.89;11.11;23.08;2.17;0.4;1.73;0.27;59.0;2.0;33.33;3.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
3304;8cbfa61cb2b025b16b04a8e470422960;bf837b2d3b9345552bf9c7692f4ed9e9;Bear Market;3;2019-10-25 13:48:05.053394-04:00;88.89;11.11;30.77;2.08;0.53;3.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3305;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;1. One Box;1;2019-10-23 07:43:02.599635-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;100.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3306;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;2. Separated Boxes;1;2019-10-23 07:43:43.363739-04:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;25.0;2.0;50.0;0.0;8.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3307;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;3. Rotate a Pyramid;1;2019-10-23 07:49:20.304146-04:00;22.22;0.0;0.0;1.5;0.0;0.23;0.08;18.0;1.0;100.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3308;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;4. Match Silhouettes;1;2019-10-23 07:49:50.318368-04:00;33.33;0.0;0.0;1.33;0.0;0.42;0.06;54.0;0.0;0.0;0.0;17.0;0.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3309;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;5. Removing Objects;1;2019-10-23 07:52:48.406566-04:00;44.44;0.0;0.0;1.25;0.0;0.48;0.11;55.0;6.0;50.0;0.0;18.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3310;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;6. Stretch a Ramp;1;2019-10-23 07:58:45.715474-04:00;55.56;0.0;0.0;1.2;0.0;0.42;0.11;53.0;0.0;0.0;0.0;8.0;0.0;34.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3311;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;7. Max 2 Boxes;1;2019-10-23 08:05:16.651974-04:00;66.67;0.0;0.0;1.17;0.0;0.6;0.08;31.0;3.0;100.0;1.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3312;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;8. Combine 2 Ramps;1;2019-10-23 08:08:22.315688-04:00;77.78;0.0;0.0;1.14;0.0;0.57;0.07;50.0;2.0;50.0;0.0;4.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3313;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;8. Combine 2 Ramps;2;2019-10-23 08:11:45.478842-04:00;77.78;0.0;0.0;1.43;0.0;0.57;0.07;49.0;5.0;50.0;0.0;18.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3314;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;9. Scaling Round Objects;1;2019-10-23 08:14:56.680725-04:00;77.78;0.0;0.0;2.0;0.0;0.58;0.13;69.0;2.0;33.33;0.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3315;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;8. Combine 2 Ramps;3;2019-10-23 08:18:45.373290-04:00;88.89;0.0;0.0;2.25;0.0;0.57;0.07;59.0;0.0;0.0;2.0;2.0;0.0;46.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3316;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;1;2019-10-23 08:23:12.965654-04:00;100.0;0.0;0.0;2.11;0.0;0.99;0.2;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3317;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Sandbox;1;2019-10-23 08:23:17.462623-04:00;100.0;0.0;0.0;2.22;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3318;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;2;2019-10-23 08:24:14.855138-04:00;100.0;0.0;0.0;2.33;0.0;0.99;0.2;40.0;2.0;33.33;2.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3319;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;3;2019-10-24 10:03:11.417181-04:00;100.0;0.0;0.0;2.56;0.0;0.99;0.2;109.0;1.0;66.67;3.0;34.0;0.0;56.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3320;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Bird Fez;1;2019-10-24 10:08:01.427113-04:00;100.0;11.11;0.0;2.5;0.1;1.77;0.16;50.0;3.0;0.0;1.0;18.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3321;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Pi Henge;1;2019-10-24 10:20:09.289717-04:00;100.0;11.11;0.0;3.5;0.1;1.26;0.07;50.0;0.0;0.0;0.0;20.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3322;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;45-Degree Rotations;1;2019-10-24 10:26:37.481463-04:00;100.0;22.22;0.0;3.45;0.15;0.78;0.1;34.0;0.0;0.0;0.0;6.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3323;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Sandbox;2;2019-10-24 10:27:51.091267-04:00;100.0;22.22;0.0;3.55;0.15;0.0;0.0;65.0;0.0;0.0;0.0;13.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3324;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;45-Degree Rotations;2;2019-10-24 10:43:57.387184-04:00;100.0;22.22;0.0;4.27;0.15;0.78;0.1;14.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3325;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Sandbox;3;2019-10-24 10:44:16.257800-04:00;100.0;22.22;0.0;4.36;0.15;0.0;0.0;85.0;0.0;0.0;0.0;13.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3326;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Pyramids are Strange;1;2019-10-24 10:53:18.506397-04:00;100.0;22.22;0.0;4.45;0.15;1.29;0.18;97.0;1.0;0.0;0.0;24.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3327;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Boxes Obscure Spheres;1;2019-10-24 10:58:39.497258-04:00;100.0;22.22;0.0;4.64;0.15;1.91;0.27;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3328;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Warm Up;1;2019-10-24 10:58:44.951760-04:00;100.0;22.22;0.0;4.73;0.15;0.6;0.18;17.0;1.0;100.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
3329;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Warm Up;2;2019-10-24 10:59:06.283302-04:00;100.0;22.22;7.69;4.42;0.22;0.6;0.18;15.0;1.0;100.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
3330;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Angled Silhouette;1;2019-10-25 13:13:44.910478-04:00;100.0;22.22;7.69;4.75;0.22;1.35;0.15;65.0;0.0;0.0;1.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3331;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Orange Dance;1;2019-10-25 13:04:04.812155-04:00;100.0;22.22;7.69;4.5;0.22;2.37;0.65;58.0;0.0;0.0;1.0;1.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3332;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Sugar Cones;1;2019-10-25 13:04:49.493690-04:00;100.0;22.22;7.69;4.58;0.22;0.9;0.09;30.0;2.0;33.33;1.0;4.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3333;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Sandbox;4;2019-10-25 13:08:26.486056-04:00;100.0;22.22;7.69;4.67;0.22;0.0;0.0;28.0;0.0;0.0;0.0;6.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3334;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Bird Fez;2;2019-10-25 13:14:00.058853-04:00;100.0;22.22;7.69;4.83;0.22;1.77;0.16;72.0;4.0;0.0;0.0;19.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3335;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;45-Degree Rotations;3;2019-10-25 13:23:34.858120-04:00;100.0;22.22;7.69;5.58;0.22;0.78;0.1;17.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3336;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Object Limits;1;2019-10-25 13:24:11.624151-04:00;100.0;22.22;7.69;5.67;0.22;1.62;0.26;27.0;3.0;33.33;0.0;4.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3337;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Angled Silhouette;2;2019-10-25 13:25:12.595085-04:00;100.0;22.22;7.69;5.75;0.22;1.35;0.15;46.0;1.0;0.0;0.0;20.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3338;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Angled Silhouette;3;2019-10-25 13:27:10.602905-04:00;100.0;22.22;7.69;5.83;0.22;1.35;0.15;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3339;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Bird Fez;3;2019-10-25 13:27:16.906176-04:00;100.0;22.22;7.69;5.92;0.22;1.77;0.16;86.0;7.0;33.33;1.0;24.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
